OBJECTID,SA_GUID_2016,SA_GUID_2022,SA_PUB2011,SA_PUB2016,SA_PUB2022,SA_GEOGID_2022,SA_CHANGE_CODE,SA_URBAN_AREA_FLAG,SA_URBAN_AREA_NAME,SA_NUTS1,SA_NUTS1_NAME,SA_NUTS2,SA_NUTS2_NAME,SA_NUTS3,SA_NUTS3_NAME,ED_GUID,ED_OFFICIAL,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_COUNT,COUNTY_CODE,COUNTY_ENGLISH,COUNTY_GAEILGE,CSO_LEA,Shape__Area,Shape__Length
2572,4c07d11e-32d8-851d-e053-ca3ca8c0ca7f,4c07d11e-32d8-851d-e053-ca3ca8c0ca7f,267085003,267085003,267085003,A267085003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,53804.8596801758,979.633300156057
2573,4c07d11e-3146-851d-e053-ca3ca8c0ca7f,4c07d11e-3146-851d-e053-ca3ca8c0ca7f,267085019,267085019,267085019,A267085019,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,25720.5790710449,762.138561992125
2574,4c07d11e-32d4-851d-e053-ca3ca8c0ca7f,4c07d11e-32d4-851d-e053-ca3ca8c0ca7f,267085002,267085002,267085002,A267085002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,41151.9826965332,929.848398517762
2575,4c07d11e-32d5-851d-e053-ca3ca8c0ca7f,4c07d11e-32d5-851d-e053-ca3ca8c0ca7f,267085001,267085001,267085001,A267085001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,53023.5444946289,1235.13730962585
2576,4c07d11e-32d6-851d-e053-ca3ca8c0ca7f,4c07d11e-32d6-851d-e053-ca3ca8c0ca7f,267085006,267085006,267085006,A267085006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,20400.165802002,641.935361854108
2577,4c07d11e-32d7-851d-e053-ca3ca8c0ca7f,4c07d11e-32d7-851d-e053-ca3ca8c0ca7f,267085004,267085004,267085004,A267085004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,35538.2228393555,1152.4998472104
2578,4c07d11e-31d6-851d-e053-ca3ca8c0ca7f,4c07d11e-31d6-851d-e053-ca3ca8c0ca7f,267085015,267085015,267085015,A267085015,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,24937.8855895996,874.427762336874
2579,4c07d11e-31d7-851d-e053-ca3ca8c0ca7f,4c07d11e-31d7-851d-e053-ca3ca8c0ca7f,267085021,267085021,267085021,A267085021,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,35121.8161315918,898.199912612555
2580,4c07d11d-fa04-851d-e053-ca3ca8c0ca7f,df519d1a-f159-42d4-b15c-2e1397ed820c,267085014/02,267085014/02,267085014/02/02,A267085014/02/02,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,69679.102355957,1293.81313458533
2581,4c07d11e-1c2c-851d-e053-ca3ca8c0ca7f,5a200d9d-ae35-454e-82b0-6751573c360b,267085025,267085025,267085025/02,A267085025/02,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,03,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,38732.8974914551,1008.42847801834
2582,4c07d11e-161f-851d-e053-ca3ca8c0ca7f,4c07d11e-161f-851d-e053-ca3ca8c0ca7f,267103015,267103015,267103015,A267103015,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,113442.957946777,1471.82874056157
2583,4c07d11e-1628-851d-e053-ca3ca8c0ca7f,4c07d11e-1628-851d-e053-ca3ca8c0ca7f,267103030,267103030,267103030,A267103030,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,253194.564697266,3254.41757799944
2584,4c07d11e-2b3d-851d-e053-ca3ca8c0ca7f,4c07d11e-2b3d-851d-e053-ca3ca8c0ca7f,267103021,267103021,267103021,A267103021,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,52984.3358459473,1234.06043253932
2585,4c07d11e-2b3e-851d-e053-ca3ca8c0ca7f,4c07d11e-2b3e-851d-e053-ca3ca8c0ca7f,267103028,267103028,267103028,A267103028,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,29814.946685791,899.331619263762
2586,4c07d11e-2b2d-851d-e053-ca3ca8c0ca7f,4c07d11e-2b2d-851d-e053-ca3ca8c0ca7f,267103008,267103008,267103008,A267103008,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,110843.617523193,1620.55671154752
2587,4c07d11e-2b2e-851d-e053-ca3ca8c0ca7f,4c07d11e-2b2e-851d-e053-ca3ca8c0ca7f,267103007,267103007,267103007,A267103007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,48592.8672180176,1253.23196041109
2588,4c07d11e-2b4b-851d-e053-ca3ca8c0ca7f,4c07d11e-2b4b-851d-e053-ca3ca8c0ca7f,267103029,267103029,267103029,A267103029,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,66910.8217163086,1360.65657423036
2589,4c07d11e-2b4d-851d-e053-ca3ca8c0ca7f,4c07d11e-2b4d-851d-e053-ca3ca8c0ca7f,267103006,267103006,267103006,A267103006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,123485.169158936,1552.32535455321
2590,4c07d11e-2b3c-851d-e053-ca3ca8c0ca7f,4c07d11e-2b3c-851d-e053-ca3ca8c0ca7f,267103010,267103010,267103010,A267103010,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,47277.0707397461,1103.56067800537
2591,4c07d11e-1b98-851d-e053-ca3ca8c0ca7f,bbf17141-fcc2-4798-b069-51add46cf68f,267103004,267103004,267103004/01,A267103004/01,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,274455.346557617,3446.93396772209
2592,4c07d11e-1b8b-851d-e053-ca3ca8c0ca7f,4c07d11e-1b8b-851d-e053-ca3ca8c0ca7f,267103016/02,267103016/03,267103016/03,A267103016/03,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,30612.6860961914,1277.32024126436
2593,4c07d11e-1b88-851d-e053-ca3ca8c0ca7f,4c07d11e-1b88-851d-e053-ca3ca8c0ca7f,267103012,267103012/01,267103012/01,A267103012/01,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,54368.3188171387,1258.40101319427
2594,4c07d11e-1b89-851d-e053-ca3ca8c0ca7f,4c07d11e-1b89-851d-e053-ca3ca8c0ca7f,267103013,267103013,267103013,A267103013,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,32961.1055603027,954.878338982753
2595,4c07d11e-2b3f-851d-e053-ca3ca8c0ca7f,4c07d11e-2b3f-851d-e053-ca3ca8c0ca7f,267103027,267103027,267103027,A267103027,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,27742.0077819824,890.34977756989
2596,4c07d11e-2b57-851d-e053-ca3ca8c0ca7f,4c07d11e-2b57-851d-e053-ca3ca8c0ca7f,267103023,267103023,267103023,A267103023,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,46756.558013916,1708.68046295653
2597,4c07d11e-2b64-851d-e053-ca3ca8c0ca7f,4c07d11e-2b64-851d-e053-ca3ca8c0ca7f,267103031,267103031,267103031,A267103031,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,64989.4519958496,1168.51848601384
2598,4c07d11e-329e-851d-e053-ca3ca8c0ca7f,4c07d11e-329e-851d-e053-ca3ca8c0ca7f,267103014,267103014,267103014,A267103014,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,40481.8434143066,805.254470024234
2599,4c07d11e-32b1-851d-e053-ca3ca8c0ca7f,4c07d11e-32b1-851d-e053-ca3ca8c0ca7f,267103019,267103019,267103019,A267103019,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,22092.397644043,815.255231968629
2600,4c07d11e-329b-851d-e053-ca3ca8c0ca7f,4c07d11e-329b-851d-e053-ca3ca8c0ca7f,267103017,267103017,267103017,A267103017,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,20808.8212890625,625.566566767181
2601,4c07d11e-329c-851d-e053-ca3ca8c0ca7f,4c07d11e-329c-851d-e053-ca3ca8c0ca7f,267103012,267103012/02,267103012/02,A267103012/02,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,14868.4255371094,501.441560064369
2602,4c07d11e-329d-851d-e053-ca3ca8c0ca7f,4c07d11e-329d-851d-e053-ca3ca8c0ca7f,267103018,267103018,267103018,A267103018,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,23798.353515625,646.960707627476
2603,4c07d11e-32be-851d-e053-ca3ca8c0ca7f,4c07d11e-32be-851d-e053-ca3ca8c0ca7f,267103016/01,267103016/01,267103016/01,A267103016/01,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,21536.0178527832,662.102165392517
2604,4c07d11e-3661-851d-e053-ca3ca8c0ca7f,4c07d11e-3661-851d-e053-ca3ca8c0ca7f,267103022,267103022,267103022,A267103022,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,57729.1932983398,1282.72037509841
2605,4c07d11e-367b-851d-e053-ca3ca8c0ca7f,4c07d11e-367b-851d-e053-ca3ca8c0ca7f,267103020,267103020,267103020,A267103020,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,58940.5941467285,1017.83456034936
2606,4c07d11e-367c-851d-e053-ca3ca8c0ca7f,4c07d11e-367c-851d-e053-ca3ca8c0ca7f,267103026,267103026,267103026,A267103026,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,26528.841583252,941.715880557354
2607,4c07d11e-3660-851d-e053-ca3ca8c0ca7f,4c07d11e-3660-851d-e053-ca3ca8c0ca7f,267103005,267103005,267103005,A267103005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,46473.1226196289,952.625966465576
2608,4c07d11e-368c-851d-e053-ca3ca8c0ca7f,4c07d11e-368c-851d-e053-ca3ca8c0ca7f,267103025,267103025,267103025,A267103025,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,27062.9734802246,1050.87794009647
2609,4c07d11e-368d-851d-e053-ca3ca8c0ca7f,4c07d11e-368d-851d-e053-ca3ca8c0ca7f,267103024,267103024,267103024,A267103024,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,43826.9178161621,993.242402303284
2610,4c07d11e-3917-851d-e053-ca3ca8c0ca7f,4c07d11e-3917-851d-e053-ca3ca8c0ca7f,267103016/02,267103016/02,267103016/02,A267103016/02,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,17507.1401367188,561.623908068079
2611,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,be90c94a-5676-4f99-b1a2-d9277ad7cabd,267103001,267103001/01,267103001/01,A267103001/01,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,61788.8922729492,1142.71492141035
2612,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,a2a1f798-e574-4bfd-9368-7d262926524f,267103001,267103001/01,267103001/02,A267103001/02,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,25945.643371582,756.659343979631
2613,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,b33f0b85-0942-4142-a058-3d7c679b7f6b,267103001,267103001/01,267103001/03,A267103001/03,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,405697.756286621,3548.16320398052
2614,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,79ab44c7-69f4-4d0f-a521-522f8b7981fa,267103001,267103001/01,267103001/04,A267103001/04,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,35025.0795593262,978.176444718502
2615,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,af8963d6-e774-4392-9952-ee56162eec26,267103001,267103001/01,267103001/05,A267103001/05,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,23433.3975219727,835.170265901485
2616,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,b2abd888-7bc9-4048-90fe-fdd1e57700e5,267103001,267103001/01,267103001/06,A267103001/06,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,22946.0079040527,706.201721368637
2617,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,d0963777-2420-472f-bb55-f0e88f5c6090,267103001,267103001/01,267103001/07,A267103001/07,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,13943.349609375,483.550421717373
2618,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,31006e71-7200-448f-a2fe-61f07a628fee,267103001,267103001/01,267103001/08,A267103001/08,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,60208.2360534668,1371.79461340145
2619,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,a93cb471-caac-47d0-b524-f6acfb82bb2f,267103001,267103001/01,267103001/09,A267103001/09,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,27682.8324584961,825.103223486352
2620,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,8f556222-54ef-4456-974c-a93186a31cd6,267103001,267103001/01,267103001/10,A267103001/10,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,286898.96270752,2743.01211543899
2621,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,cea7b3a8-31b7-4bc3-88d9-485cad1c4559,267103001,267103001/01,267103001/11,A267103001/11,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,27984.7684631348,989.447243292377
2622,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,5fa76250-f5be-4e39-90de-9dc9e95d3467,267103001,267103001/01,267103001/12,A267103001/12,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,25674.5665893555,646.149630246282
2623,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,6204cf30-9b8e-4feb-96e5-8b756d5b06a2,267103001,267103001/01,267103001/13,A267103001/13,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,64023.8801574707,1189.73032586951
2624,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,580a7c42-3f37-40e9-82de-abfb0c4a0c0e,267103001,267103001/01,267103001/14,A267103001/14,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,31418.8409423828,848.374415572444
2625,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,240bb09a-0e66-4c43-b750-4504cddef7af,267103001,267103001/01,267103001/15,A267103001/15,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,15221.6815795898,553.303837327676
2626,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,0d151af3-3505-46ac-a25a-880d64854806,267103001,267103001/01,267103001/16,A267103001/16,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,24713.7974853516,746.044815920484
2627,4c07d11e-0da0-851d-e053-ca3ca8c0ca7f,6f05bea5-7fa5-457a-a256-28464fdae011,267103001,267103001/01,267103001/17,A267103001/17,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,03,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,81714.4118652344,1814.33066836602
