FID,cdo_1,twoway,bollardpro,Shape_Leng,Shape_Le_1,Shape__Len
1266,Painted Cycle Lane,0,0,0.02038629,20.38629134,34.10919408
1267,Shared Foot and Cycle Path Road Adjacent,0,0,0.89917787,899.1778717,1505.608104
1268,Painted Cycle Lane,0,0,0.17696545,176.9654514,295.8395198
1269,Painted Cycle Lane,0,0,0.04263983,42.63982769,71.34200005
1270,Shared Foot and Cycle Path Road Adjacent,0,0,0.05141844,51.41843983,86.04115252
1271,Painted Cycle Lane,0,0,0.02856734,28.56734333,47.79663165
1272,BusLane,0,0,0.02542581,25.42580912,42.58959934
1273,Painted Cycle Lane,0,0,0.04246044,42.46044409,71.12227648
1274,BusLane,0,0,0.0563402,56.34019839,94.17535745
1275,BusLane,0,0,0.05019153,50.19153313,84.09539679
1276,Painted Cycle Lane,0,0,0.05850728,58.5072764,98.01316088
1277,Painted Cycle Lane,0,0,0.19002702,190.0270162,318.0508723
1278,Painted Cycle Lane,0,0,0.01538914,15.38914226,25.74223003
1279,Painted Cycle Lane,0,0,0.07492119,74.92118936,125.4638664
1280,Shared Foot and Cycle Path Road Adjacent,0,0,0.12793836,127.9383645,214.2528651
1281,Painted Cycle Lane,0,0,0.18985471,189.8547145,317.9336195
1282,Shared Foot and Cycle Path Road Adjacent,0,0,0.27122372,271.2237182,454.1791124
1283,Painted Cycle Lane,0,0,0.07745325,77.45324544,129.6485624
1284,Painted Cycle Lane,0,0,0.22810301,228.1030088,381.6713186
1285,Painted Cycle Lane,0,0,0.11394023,113.9402336,190.44627
1286,Painted Cycle Lane,0,0,0.10189231,101.8923118,170.5924078
1287,Painted Cycle Lane,0,0,0.05014603,50.14603076,83.95520774
1288,Painted Cycle Lane,0,0,0.09624867,96.24867093,161.1432233
1289,Painted Cycle Lane,0,0,0.31409573,314.0957309,525.6815038
1290,Painted Cycle Lane,0,0,0.45549604,455.4960355,762.3934718
1291,Painted Cycle Lane,0,0,0.30943866,309.4386579,518.4674776
1292,Painted Cycle Lane,0,0,0.03286267,32.86266655,55.05778626
1293,Painted Cycle Lane,0,0,0.09163776,91.63775506,153.5295728
1294,Painted Cycle Lane,0,0,0.12590044,125.9004397,210.9229137
1295,Painted Cycle Lane,0,1,0.13860295,138.6029526,232.1991562
1296,Painted Cycle Lane,0,1,0.09839856,98.39856227,164.8442407
1297,Painted Cycle Lane,0,0,0.07111811,71.11811076,119.1435053
1298,Painted Cycle Lane,0,1,0.12398453,123.9845345,207.7168052
1299,Painted Cycle Lane,0,0,0.07777979,77.77978576,130.3122865
1300,Painted Cycle Lane,0,0,0.14991101,149.9110121,251.1723892
1301,Painted Cycle Lane,0,0,0.03086747,30.86747211,51.70539802
1302,Painted Cycle Lane,0,0,0.17337874,173.3787373,290.0723256
1303,Painted Cycle Lane,0,0,0.19751552,197.515523,330.4315888
1304,BusLane,0,0,0.13695334,136.9533433,228.9355727
1305,BusLane,0,0,0.04061681,40.61681408,67.892975
1306,BusLane,0,0,0.10868709,108.6870869,182.0237739
1307,BusLane,0,0,0.02485416,24.85415718,41.62483952
1308,Painted Cycle Lane,0,0,0.07609247,76.09246539,127.3694433
1309,Painted Cycle Lane,0,0,0.01069416,10.6941581,17.90601572
1310,Shared Foot and Cycle Path Road Adjacent,0,0,0.416592,416.5919951,698.7240135
1311,Shared Foot and Cycle Path Road Adjacent,0,0,0.18542243,185.4224082,310.3907776
1312,Shared Foot and Cycle Path Road Adjacent,0,0,0.02855708,28.55707956,47.89922846
1313,Shared Foot and Cycle Path Road Adjacent,0,0,0.0189109,18.9109,31.65414848
1314,Shared Foot and Cycle Path Road Adjacent,0,0,0.30071192,300.7119212,503.3396954
1315,BusLane,0,0,0.12920678,129.206753,216.2714719
1316,Shared Foot and Cycle Path Road Adjacent,0,0,0.30458311,304.583108,510.4011854
1317,Painted Cycle Lane,0,0,0.04746827,47.4682738,79.51134061
1318,Painted Cycle Lane,0,0,0.11943427,119.4342684,200.0773688
1319,Shared Foot and Cycle Path Road Adjacent,0,0,0.0671441,67.1440968,112.4575024
1320,Shared Foot and Cycle Path Road Adjacent,0,0,0.112766,112.765996,188.94167
1321,Painted Cycle Lane,0,0,0.07348808,73.48807917,122.8302854
1322,Painted Cycle Lane,0,0,0.07169582,71.69581672,119.8888616
1323,Painted Cycle Lane,0,0,0.01950314,19.50314141,32.67518729
1324,Painted Cycle Lane,0,0,0.1309913,130.9913005,219.4702488
1325,Painted Cycle Lane,0,0,0.0542203,54.22030474,90.8410839
1326,BusLane,0,0,0.66843806,668.4380627,1117.371234
1327,Painted Cycle Lane,0,0,0.19538897,195.3889666,326.6351077
1328,Painted Cycle Lane,0,0,0.03873582,38.73582492,64.75303556
1329,BusLane,0,0,0.23593859,235.938593,394.416079
1330,BusLane,0,0,0.00176673,1.76673372,2.953359477
1331,BusLane,0,0,0.07867681,78.67680541,131.5212548
1332,Shared Foot and Cycle Path Road Adjacent,0,0,0.01245565,12.45564577,20.86284895
1333,BusLane,0,0,0.07036693,70.36693427,117.6206892
1334,BusLane,0,0,0.06221636,62.21636217,104.0435981
1335,BusLane,0,0,0.0869909,86.99090231,145.5277087
1336,Painted Cycle Lane,0,0,0.06486513,64.86513142,108.6759746
1337,Painted Cycle Lane,0,0,0.14480659,144.8065871,242.0972962
1338,Painted Cycle Lane,0,0,0.11771846,117.718456,197.2274427
1339,Painted Cycle Lane,0,0,0.06739375,67.39374793,112.703758
1340,Painted Cycle Lane,0,0,0.99586694,995.8669433,1664.723452
1341,Painted Cycle Lane,0,0,1.3532708,1353.270796,2263.659042
1342,Painted Cycle Lane,0,0,1.21461222,1214.612215,2029.796778
1343,Painted Cycle Lane,0,0,0.19749793,197.4979266,330.4634354
1344,BusLane,0,0,0.29412063,294.1206276,491.8316211
1345,Painted Cycle Lane,0,0,0.00778616,7.786159699,13.02398184
1346,Painted Cycle Lane,0,0,0.0090104,9.010399635,15.06707638
1347,Painted Cycle Lane,0,0,0.01839828,18.39828036,30.75668403
1348,Painted Cycle Lane,0,0,0.01684365,16.84364955,28.15956613
1349,Painted Cycle Lane,0,0,0.74423538,744.2353801,1243.549341
1350,BusLane,0,0,0.28609599,286.0959901,478.9370137
1351,Painted Cycle Lane,0,0,0.06807571,68.07571331,113.9644259
1352,Painted Cycle Lane,0,0,0.01401102,14.01102156,23.41054042
1353,Painted Cycle Lane,0,0,0.00966112,9.661121327,16.14324321
1354,Painted Cycle Lane,0,0,0.00965047,9.650474916,16.125731
1355,Painted Cycle Lane,0,0,0.01407932,14.07932318,23.58026258
1356,Painted Cycle Lane,0,0,0.00595936,5.959356106,9.9813129
1357,Painted Cycle Lane,0,0,0.01053777,10.53777435,17.60798132
1358,Painted Cycle Lane,0,0,0.01061638,10.61638159,17.73924465
1359,Painted Cycle Lane,0,0,0.01011963,10.11963068,16.94903699
1360,Painted Cycle Lane,0,0,0.27359275,273.5927512,457.18079
1361,Painted Cycle Lane,0,0,0.29652509,296.525089,496.1559131
1362,Painted Cycle Lane,0,0,0.5102796,510.2795966,852.8818388
1363,Painted Cycle Lane,0,0,0.01088979,10.88979022,18.20138303
1364,Painted Cycle Lane,0,0,0.00797592,7.975915903,13.34851577
1365,Painted Cycle Lane,0,0,0.0119219,11.92189589,19.93133065
1366,Painted Cycle Lane,0,0,0.00939222,9.392220557,15.72335256
1367,Shared Foot and Cycle Path Road Adjacent,1,0,0.01001908,10.01907511,16.75724074
1368,Painted Cycle Lane,0,0,0.75941956,759.4195569,1270.859493
1369,Painted Cycle Lane,0,0,0.03184413,31.84412631,53.31153155
1370,Painted Cycle Lane,0,0,0.53751276,537.5127618,898.5849423
1371,Shared Foot and Cycle Path Road Adjacent,1,0,0.01749541,17.4954071,29.2568623
1372,Painted Cycle Lane,0,0,0.01456889,14.56888829,24.34487666
1373,Painted Cycle Lane,0,0,0.00957699,9.576994696,16.03367958
1374,Painted Cycle Lane,0,0,0.01556078,15.56077776,26.00506789
1375,Painted Cycle Lane,0,0,0.01118659,11.18658793,18.7325504
1376,Painted Cycle Lane,0,0,0.45963508,459.635079,769.365704
1377,Shared Foot and Cycle Path Road Adjacent,0,0,0.01469159,14.69159325,24.56362565
1378,Painted Cycle Lane,0,0,0.26124666,261.2466614,437.4833383
1379,Painted Cycle Lane,0,0,0.29517103,295.1710279,494.2461508
1380,Painted Cycle Lane,0,0,0.00930946,9.309456346,15.56680871
1381,Painted Cycle Lane,0,0,0.01444413,14.44412836,24.18106622
1382,Painted Cycle Lane,0,0,1.02434786,1024.347857,1713.577926
1383,Painted Cycle Lane,0,0,0.58464443,584.6444283,978.1431068
1384,BusLane,0,0,0.10266711,102.6671146,171.6968306
1385,Painted Cycle Lane,0,0,0.44010228,440.1022786,736.0804083
1386,BusLane,0,0,0.25543657,255.4365661,427.334023
1387,BusLane,0,0,0.29117355,291.1735498,486.9140274
1388,Painted Cycle Lane,0,0,0.17654788,176.5478827,295.359275
1389,Painted Cycle Lane,0,0,0.14808664,148.0866387,247.6717717
1390,BusLane,0,0,0.57005791,570.0579112,954.6536762
1391,Painted Cycle Lane,0,0,0.11540032,115.4003168,192.9583172
1392,Painted Cycle Lane,0,0,0.0267398,26.73980022,44.70153902
1393,Painted Cycle Lane,0,0,0.63674079,636.7407887,1063.882931
1394,Painted Cycle Lane,0,0,0.02594181,25.94180678,43.36045531
1395,Painted Cycle Lane,0,0,0.9122369,912.2369042,1525.478832
1396,Painted Cycle Lane,0,0,0.07045769,70.45768662,117.8194181
1397,Painted Cycle Lane,0,0,0.66445001,664.4500077,1111.675007
1398,Painted Cycle Lane,0,0,0.35927574,359.275739,601.1935582
1399,Painted Cycle Lane,0,0,0.03814177,38.14176519,63.80962191
1400,Painted Cycle Lane,0,0,0.03352084,33.52084395,55.99530179
1401,Painted Cycle Lane,0,0,0.69793678,697.9367762,1167.708748
1402,Painted Cycle Lane,0,0,0.06643843,66.43842858,111.133879
1403,Painted Cycle Lane,0,0,0.02510495,25.10495428,42.00098572
1404,Painted Cycle Lane,0,0,0.02695227,26.952274,45.14752798
1405,Painted Cycle Lane,0,0,0.01494893,14.94892965,25.04093515
1406,Painted Cycle Lane,0,0,0.0139925,13.99250302,23.43856038
1407,Painted Cycle Lane,0,0,0.01371417,13.7141743,22.9722719
1408,Painted Cycle Lane,0,0,0.2039077,203.9076995,340.8972655
1409,BusLane,0,0,0.02570084,25.70084228,43.05464975
1410,Painted Cycle Lane,0,0,0.01910284,19.10284445,31.95254288
1411,Painted Cycle Lane,0,0,0.10330442,103.3044201,172.6675532
1412,Painted Cycle Lane,0,0,0.11595051,115.9505065,193.8663029
1413,BusLane,0,0,0.03968314,39.68313924,66.47564065
1414,Painted Cycle Lane,0,0,0.01465246,14.65246043,24.48755302
1415,Painted Cycle Lane,0,0,0.0316172,31.6171992,52.84987234
1416,Painted Cycle Lane,0,0,0.13304223,133.042234,222.3941407
1417,Painted Cycle Lane,0,0,0.02151533,21.51533152,36.04023195
1418,Painted Cycle Lane,0,0,1.38944267,1389.442675,2323.72465
1419,Painted Cycle Lane,0,0,0.04317821,43.17821062,72.2709439
1420,Painted Cycle Lane,0,0,0.04129184,41.29184173,69.11568612
1421,Painted Cycle Lane,0,0,0.01104123,11.04123464,18.48164196
1422,Painted Cycle Lane,0,0,0.02537538,25.37537655,42.47466249
1423,Painted Cycle Lane,0,0,0.01408325,14.08325063,23.55353685
1424,Painted Cycle Lane,0,0,0.02088832,20.88831721,34.98559547
1425,Painted Cycle Lane,0,0,0.46426044,464.2604368,776.1068011
1426,Painted Cycle Lane,0,0,1.27903831,1279.038314,2140.438969
1427,Painted Cycle Lane,0,0,0.33270631,332.7063068,555.8713241
1428,BusLane,0,0,0.20219531,202.1953142,337.7701428
1429,BusLane,0,0,0.25393019,253.9301897,424.2108957
1430,Painted Cycle Lane,0,0,0.05177116,51.77115755,86.48106826
1431,Painted Cycle Lane,0,0,1.49560084,1495.600837,2503.637295
1432,Painted Cycle Lane,0,0,2.43673938,2436.739432,4075.698362
1433,Painted Cycle Lane,0,0,1.27937919,1279.379189,2138.359899
1434,Painted Cycle Lane,0,0,1.18204798,1182.047972,1976.329398
1435,Painted Cycle Lane,0,0,0.46351708,463.5170751,775.8757327
1436,Painted Cycle Lane,0,0,0.02889726,28.89725963,48.37158455
1437,Painted Cycle Lane,0,0,0.01649693,16.49692573,27.57707241
1438,Painted Cycle Lane,0,0,0.01176439,11.76438662,19.65472634
1439,Painted Cycle Lane,0,0,0.02575719,25.75719427,43.04017922
1440,Painted Cycle Lane,0,0,0.02898266,28.98265992,48.4291441
1441,Painted Cycle Lane,0,0,0.00810261,8.102613862,13.5643549
1442,Painted Cycle Lane,0,0,0.08569571,85.69571454,143.4329964
1443,Painted Cycle Lane,0,0,0.02225867,22.25867057,37.26201321
1444,BusLane,0,0,0.4642312,464.2311995,777.3526042
1445,BusLane,0,0,0.44043439,440.4343915,737.5154955
1446,Painted Cycle Lane,0,0,1.31099686,1310.996861,2192.329877
1447,Painted Cycle Lane,0,0,0.02764825,27.64824951,46.25526707
1448,Painted Cycle Lane,0,0,0.01831282,18.31282165,30.61966053
1449,Painted Cycle Lane,0,0,0.08079797,80.79796712,135.2042013
1450,Painted Cycle Lane,0,0,0.02766897,27.66896735,46.30585383
1451,Painted Cycle Lane,0,0,0.993016,993.015998,1662.230892
1452,BusLane,0,0,0.38911917,389.1191697,651.3533799
1453,Painted Cycle Lane,0,0,0.04500961,45.00961226,75.29584669
1454,BusLane,0,0,0.27755004,277.5500365,464.5088676
1455,Painted Cycle Lane,0,0,1.6180755,1618.075496,2706.32007
1456,Painted Cycle Lane,0,0,0.01648567,16.48567195,27.56704369
1457,Painted Cycle Lane,0,0,0.4141673,414.1672971,693.7177687
1458,Painted Cycle Lane,0,0,0.07889822,78.89821953,132.1198273
1459,Painted Cycle Lane,0,0,0.0089392,8.939203853,14.97674399
1460,Painted Cycle Lane,0,0,0.08007642,80.07642266,134.1656445
1461,Painted Cycle Lane,0,0,0.01994454,19.94454365,33.41897937
1462,Painted Cycle Lane,0,0,0.02191472,21.91472252,36.63993141
1463,Painted Cycle Lane,0,0,0.03221295,32.21295385,53.84796222
1464,Painted Cycle Lane,0,0,0.0535722,53.57219785,89.76604129
1465,Painted Cycle Lane,0,0,0.05867724,58.67724083,98.30088188
1466,Painted Cycle Lane,0,0,0.46186255,461.8625519,772.5839349
1467,Painted Cycle Lane,0,0,0.06944135,69.44134611,116.1488585
1468,BusLane,0,0,0.43878689,438.7868902,735.533973
1469,Shared Foot and Cycle Path Road Adjacent,0,0,0.07997722,79.97722194,134.0421618
1470,Shared Foot and Cycle Path Road Adjacent,0,0,0.03149274,31.4927352,52.78898128
1471,Shared Foot and Cycle Path Road Adjacent,0,0,0.2693412,269.341196,451.423126
1472,BusLane,0,0,0.0820451,82.04509614,137.4664927
1473,BusLane,0,0,0.70228014,702.2801406,1176.935015
1474,Shared Foot and Cycle Path Road Adjacent,0,0,0.04064784,40.64784111,68.12684742
1475,Painted Cycle Lane,0,0,0.09012345,90.12344973,151.0826927
1476,Shared Foot and Cycle Path Road Adjacent,0,0,0.09153311,91.53310548,153.4545603
1477,BusLane,0,0,0.55542021,555.4202119,930.9286334
1478,BusLane,0,0,0.20353056,203.5305594,340.989312
1479,Painted Cycle Lane,0,0,0.11400465,114.0046547,191.2458998
1480,BusLane,0,0,0.19476607,194.7660674,326.7302631
1481,Painted Cycle Lane,0,0,0.03108452,31.08451579,52.14353035
1482,BusLane,0,0,0.31318953,313.1895334,525.3937485
1483,Shared Foot and Cycle Path Road Adjacent,0,0,0.521004,521.0039971,874.0280025
1484,BusLane,0,0,0.40176659,401.7665938,673.3608914
1485,BusLane,0,0,0.46238623,462.3862327,774.9748415
1486,Painted Cycle Lane,0,0,0.12983781,129.8378141,217.6017023
1487,Painted Cycle Lane,0,0,0.19006856,190.0685557,318.5498853
1488,BusLane,0,0,0.21995495,219.9549473,368.6352886
1489,Painted Cycle Lane,0,0,0.41467602,414.6760198,693.1346887
1490,Shared Foot and Cycle Path Road Adjacent,0,0,0.26217309,262.1730942,438.2262929
1491,Painted Cycle Lane,0,0,0.3730284,373.0283964,623.5242353
1492,Shared Foot and Cycle Path Road Adjacent,0,0,0.13670951,136.7095142,228.5136698
1493,Painted Cycle Lane,0,0,0.21997158,219.9715845,367.6832883
1494,BusLane,0,0,0.17274874,172.7487431,288.7456499
1495,BusLane,0,0,0.2429147,242.9147026,406.0409089
1496,Shared Foot and Cycle Path Road Adjacent,1,0,0.01103559,11.03559495,18.48735921
1497,BusLane,0,0,0.13819643,138.1964304,231.0028938
1498,BusLane,0,0,0.13903035,139.0303469,232.3936565
1499,Shared Foot and Cycle Path Road Adjacent,1,0,0.00340655,3.406545467,5.706215235
1500,Painted Cycle Lane,0,0,0.24767,247.6699985,413.9839409
1501,BusLane,0,0,0.31286392,312.8639234,523.006203
1502,BusLane,0,0,0.73791518,737.9151754,1235.954816
1503,BusLane,0,0,0.35706985,357.0698459,596.6631636
1504,Painted Cycle Lane,0,1,0.0116095,11.60949766,19.44510778
1505,BusLane,0,0,0.30825312,308.2531212,515.3419847
1506,BusLane,0,0,0.27963992,279.639918,467.628367
1507,BusLane,0,0,0.59943994,599.4399403,1003.503529
1508,BusLane,0,0,0.2427594,242.7594005,405.8707541
1509,BusLane,0,0,0.23689755,236.8975478,396.5325767
1510,BusLane,0,0,0.06044633,60.44632942,101.2396846
1511,BusLane,0,0,0.02614852,26.14851973,43.80835115
1512,BusLane,0,0,0.16715152,167.1515246,279.3861142
1513,BusLane,0,0,0.20082558,200.8255815,336.5597542
1514,BusLane,0,0,0.06381937,63.81936739,106.9758127
1515,BusLane,0,0,0.04390856,43.90856082,73.60172897
1516,BusLane,0,0,0.03172084,31.72083751,53.16778626
1517,BusLane,0,0,0.69122018,691.2201805,1157.434965
1518,BusLane,0,0,0.19277551,192.7755053,322.9557291
1519,BusLane,0,0,0.10953116,109.5311636,183.5922381
1520,BusLane,0,0,0.33278033,332.7803286,556.739138
1521,BusLane,0,0,0.04124884,41.24883661,68.9356835
1522,BusLane,0,0,0.02911225,29.11225112,48.6675001
1523,BusLane,0,0,0.02357739,23.5773879,39.47369779
1524,BusLane,0,0,0.04267891,42.67890715,71.48284193
1525,BusLane,0,0,0.18930397,189.3039719,317.1208341
1526,BusLane,0,0,0.17401023,174.0102323,290.724991
1527,BusLane,0,0,0.2071264,207.1264008,346.2254284
1528,BusLane,0,0,0.43662946,436.6294631,730.8143901
1529,BusLane,0,0,0.17142014,171.4201395,286.5183693
1530,Painted Cycle Lane,0,0,1.14110824,1141.108243,1907.801655
1531,Painted Cycle Lane,0,0,0.01555765,15.55765028,26.0265219
1532,Painted Cycle Lane,0,0,0.01697031,16.97031155,28.42516384
1533,Painted Cycle Lane,0,0,0.40577521,405.7752064,678.5154412
1534,Painted Cycle Lane,0,0,0.22744399,227.4439928,381.1912331
1535,BusLane,0,0,0.1039019,103.9019036,174.1739961
1536,Painted Cycle Lane,0,0,0.19122022,191.2202228,320.3044825
1537,Painted Cycle Lane,0,0,0.44816621,448.1662072,749.9415382
1538,Painted Cycle Lane,0,0,0.17345807,173.458069,290.5337011
1539,Painted Cycle Lane,0,0,1.83199763,1831.997625,3066.0672
1540,BusLane,0,0,0.40050763,400.5076301,671.1270196
1541,Painted Cycle Lane,0,0,0.17759436,177.594362,297.3397178
1542,BusLane,0,0,0.14718262,147.1826206,246.1395838
1543,BusLane,0,0,0.01681429,16.8142949,28.12206893
1544,Painted Cycle Lane,0,0,0.32900904,329.0090399,550.2605666
1545,BusLane,0,0,0.13423533,134.2353276,224.8614082
1546,BusLane,0,0,0.41851312,418.5131217,700.5600947
1547,BusLane,0,0,0.28255935,282.5593502,473.6154121
1548,BusLane,0,0,0.09651639,96.51638531,161.3493473
1549,BusLane,0,0,0.13466958,134.6695787,225.8755673
1550,Painted Cycle Lane,0,0,0.05317089,53.17089445,89.05422858
1551,BusLane,0,0,0.07889168,78.89167925,131.8617454
1552,BusLane,0,0,0.20083907,200.8390725,335.746223
1553,Shared Foot and Cycle Path Road Adjacent,1,0,0.04652318,46.52317805,77.95177956
1554,Painted Cycle Lane,0,0,0.72039222,720.3922172,1205.596965
1555,Painted Cycle Lane,0,0,0.05987243,59.87243142,100.3182482
1556,BusLane,0,0,0.22102994,221.0299365,369.8994441
1557,BusLane,0,0,0.13670278,136.7027819,228.5292018
1558,Painted Cycle Lane,0,0,0.28902185,289.0218482,484.1359869
1559,Painted Cycle Lane,0,0,0.03933798,39.33797769,65.87457773
1560,Painted Cycle Lane,0,0,0.4111527,411.1526971,687.423414
1561,Painted Cycle Lane,0,0,0.01339786,13.39785701,22.39366744
1562,Painted Cycle Lane,0,0,0.05781645,57.81644657,96.65720151
1563,Painted Cycle Lane,0,0,0.02003131,20.0313065,33.48011856
1564,Painted Cycle Lane,0,0,0.02569168,25.69167583,43.00998046
1565,Painted Cycle Lane,0,0,0.00999054,9.990536551,16.7328809
1566,Painted Cycle Lane,0,0,2.04938606,2049.386062,3429.059095
1567,Painted Cycle Lane,0,0,0.01395058,13.95058366,23.3824914
1568,Painted Cycle Lane,0,0,0.65348624,653.4862363,1093.690247
1569,Painted Cycle Lane,0,0,0.35518103,355.1810316,594.1442622
1570,Painted Cycle Lane,0,0,0.07026755,70.26755036,117.7088422
1571,Painted Cycle Lane,0,0,0.0636973,63.69730237,106.6966273
1572,Painted Cycle Lane,0,0,0.00717487,7.174871566,12.01941647
1573,Painted Cycle Lane,0,0,0.45403368,454.0336804,758.9545806
1574,Painted Cycle Lane,0,0,0.38569082,385.6908193,645.9259134
1575,Painted Cycle Lane,0,0,0.05610345,56.10344586,93.78704386
1576,Painted Cycle Lane,0,0,0.01723625,17.23624621,28.81397316
1577,Painted Cycle Lane,0,0,0.80468381,804.6838052,1346.452647
1578,Painted Cycle Lane,0,0,0.3093259,309.325899,517.4354476
1579,Painted Cycle Lane,0,0,0.0779325,77.93250009,130.4372768
1580,Painted Cycle Lane,0,0,1.88845646,1888.456457,3159.442754
1581,Painted Cycle Lane,0,0,0.26716806,267.1680713,447.111669
1582,Painted Cycle Lane,0,0,0.8851243,885.124304,1482.191416
1583,Painted Cycle Lane,0,0,0.26716806,267.1680713,447.111669
1584,Painted Cycle Lane,0,0,0.52126337,521.2633651,872.3487466
1585,Shared Foot and Cycle Path Road Adjacent,0,0,0.02924342,29.24337919,48.98626492
1586,Painted Cycle Lane,0,0,0.05491658,54.91657744,91.84433387
1587,Painted Cycle Lane,0,0,0.01504571,15.04570754,25.1526109
